,Unnamed: 0,pclass,survived,name,gender,age,sibsp,parch,fare,embarked
633,633,3,0,"Andreasson, Mr. Paul Edvin",male,20.0,0,0,7.85,S
634,634,3,0,"Angheloff, Mr. Minko",male,26.0,0,0,7.9,S
635,635,3,0,"Arnold-Franchi, Mr. Josef",male,25.0,1,0,17.8,S
636,636,3,0,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",female,18.0,1,0,17.8,S
637,637,3,0,"Aronsson, Mr. Ernst Axel Algot",male,24.0,0,0,7.78,S
638,638,3,0,"Asim, Mr. Adola",male,35.0,0,0,7.05,S
639,639,3,0,"Asplund, Master. Carl Edgar",male,5.0,4,2,31.39,S
640,640,3,0,"Asplund, Master. Clarence Gustaf Hugo",male,9.0,4,2,31.39,S
641,641,3,1,"Asplund, Master. Edvin Rojj Felix",male,3.0,4,2,31.39,S
642,642,3,0,"Asplund, Master. Filip Oscar",male,13.0,4,2,31.39,S
643,643,3,1,"Asplund, Miss. Lillian Gertrud",female,5.0,4,2,31.39,S
644,644,3,0,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",male,40.0,1,5,31.39,S
645,645,3,1,"Asplund, Mr. Johan Charles",male,23.0,0,0,7.8,S
646,646,3,1,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",female,38.0,1,5,31.39,S
647,647,3,1,"Assaf Khalil, Mrs. Mariana (""Miriam"")",female,45.0,0,0,7.23,C
648,648,3,0,"Assaf, Mr. Gerios",male,21.0,0,0,7.23,C
649,649,3,0,"Assam, Mr. Ali",male,23.0,0,0,7.05,S
650,650,3,0,"Attalah, Miss. Malake",female,17.0,0,0,14.46,C
651,651,3,0,"Attalah, Mr. Sleiman",male,30.0,0,0,7.23,C
652,652,3,0,"Augustsson, Mr. Albert",male,23.0,0,0,7.85,S
653,653,3,1,"Ayoub, Miss. Banoura",female,13.0,0,0,7.23,C
654,654,3,0,"Baccos, Mr. Raffull",male,20.0,0,0,7.23,C
655,655,3,0,"Backstrom, Mr. Karl Alfred",male,32.0,1,0,15.85,S
656,656,3,1,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",female,33.0,3,0,15.85,S
657,657,3,1,"Baclini, Miss. Eugenie",female,0.75,2,1,19.26,C
658,658,3,1,"Baclini, Miss. Helene Barbara",female,0.75,2,1,19.26,C
659,659,3,1,"Baclini, Miss. Marie Catherine",female,5.0,2,1,19.26,C
660,660,3,1,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,19.26,C
661,661,3,1,"Badman, Miss. Emily Louisa",female,18.0,0,0,8.05,S
662,662,3,0,"Badt, Mr. Mohamed",male,40.0,0,0,7.23,C
663,663,3,0,"Balkic, Mr. Cerin",male,26.0,0,0,7.9,S
664,664,3,1,"Barah, Mr. Hanna Assi",male,20.0,0,0,7.23,C
665,665,3,0,"Barbara, Miss. Saiide",female,18.0,0,1,14.45,C
666,666,3,0,"Barbara, Mrs. (Catherine David)",female,45.0,0,1,14.45,C
667,667,3,0,"Barry, Miss. Julia",female,27.0,0,0,7.88,Q
668,668,3,0,"Barton, Mr. David John",male,22.0,0,0,8.05,S
669,669,3,0,"Beavan, Mr. William Thomas",male,19.0,0,0,8.05,S
670,670,3,0,"Bengtsson, Mr. John Viktor",male,26.0,0,0,7.78,S
671,671,3,0,"Berglund, Mr. Karl Ivar Sven",male,22.0,0,0,9.35,S
672,672,3,0,"Betros, Master. Seman",male,29.8811345124283,0,0,7.23,C
673,673,3,0,"Betros, Mr. Tannous",male,20.0,0,0,4.01,C
674,674,3,1,"Bing, Mr. Lee",male,32.0,0,0,56.5,S
675,675,3,0,"Birkeland, Mr. Hans Martin Monsen",male,21.0,0,0,7.78,S
676,676,3,0,"Bjorklund, Mr. Ernst Herbert",male,18.0,0,0,7.75,S
677,677,3,0,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,7.9,S
678,678,3,0,"Boulos, Master. Akar",male,6.0,1,1,15.25,C
679,679,3,0,"Boulos, Miss. Nourelain",female,9.0,1,1,15.25,C
680,680,3,0,"Boulos, Mr. Hanna",male,29.8811345124283,0,0,7.23,C
681,681,3,0,"Boulos, Mrs. Joseph (Sultana)",female,29.8811345124283,0,2,15.25,C
682,682,3,0,"Bourke, Miss. Mary",female,29.8811345124283,0,2,7.75,Q
683,683,3,0,"Bourke, Mr. John",male,40.0,1,1,15.5,Q
684,684,3,0,"Bourke, Mrs. John (Catherine)",female,32.0,1,1,15.5,Q
685,685,3,0,"Bowen, Mr. David John ""Dai""",male,21.0,0,0,16.1,S
686,686,3,1,"Bradley, Miss. Bridget Delia",female,22.0,0,0,7.73,Q
687,687,3,0,"Braf, Miss. Elin Ester Maria",female,20.0,0,0,7.85,S
688,688,3,0,"Braund, Mr. Lewis Richard",male,29.0,1,0,7.05,S
689,689,3,0,"Braund, Mr. Owen Harris",male,22.0,1,0,7.25,S
690,690,3,0,"Brobeck, Mr. Karl Rudolf",male,22.0,0,0,7.8,S
691,691,3,0,"Brocklebank, Mr. William Alfred",male,35.0,0,0,8.05,S
692,692,3,0,"Buckley, Miss. Katherine",female,18.5,0,0,7.28,Q
693,693,3,1,"Buckley, Mr. Daniel",male,21.0,0,0,7.82,Q
694,694,3,0,"Burke, Mr. Jeremiah",male,19.0,0,0,6.75,Q
695,695,3,0,"Burns, Miss. Mary Delia",female,18.0,0,0,7.88,Q
696,696,3,0,"Cacic, Miss. Manda",female,21.0,0,0,8.66,S
697,697,3,0,"Cacic, Miss. Marija",female,30.0,0,0,8.66,S
698,698,3,0,"Cacic, Mr. Jego Grga",male,18.0,0,0,8.66,S
699,699,3,0,"Cacic, Mr. Luka",male,38.0,0,0,8.66,S
700,700,3,0,"Calic, Mr. Jovo",male,17.0,0,0,8.66,S
701,701,3,0,"Calic, Mr. Petar",male,17.0,0,0,8.66,S
702,702,3,0,"Canavan, Miss. Mary",female,21.0,0,0,7.75,Q
703,703,3,0,"Canavan, Mr. Patrick",male,21.0,0,0,7.75,Q
704,704,3,0,"Cann, Mr. Ernest Charles",male,21.0,0,0,8.05,S
705,705,3,0,"Caram, Mr. Joseph",male,29.8811345124283,1,0,14.46,C
706,706,3,0,"Caram, Mrs. Joseph (Maria Elias)",female,29.8811345124283,1,0,14.46,C
707,707,3,0,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,7.8,S
708,708,3,0,"Carlsson, Mr. Carl Robert",male,24.0,0,0,7.85,S
709,709,3,1,"Carr, Miss. Helen ""Ellen""",female,16.0,0,0,7.75,Q
710,710,3,0,"Carr, Miss. Jeannie",female,37.0,0,0,7.75,Q
711,711,3,0,"Carver, Mr. Alfred John",male,28.0,0,0,7.25,S
712,712,3,0,"Celotti, Mr. Francesco",male,24.0,0,0,8.05,S
713,713,3,0,"Charters, Mr. David",male,21.0,0,0,7.73,Q
714,714,3,1,"Chip, Mr. Chang",male,32.0,0,0,56.5,S
715,715,3,0,"Christmann, Mr. Emil",male,29.0,0,0,8.05,S
716,716,3,0,"Chronopoulos, Mr. Apostolos",male,26.0,1,0,14.45,C
717,717,3,0,"Chronopoulos, Mr. Demetrios",male,18.0,1,0,14.45,C
718,718,3,0,"Coelho, Mr. Domingos Fernandeo",male,20.0,0,0,7.05,S
719,719,3,1,"Cohen, Mr. Gurshon ""Gus""",male,18.0,0,0,8.05,S
720,720,3,0,"Colbert, Mr. Patrick",male,24.0,0,0,7.25,Q
721,721,3,0,"Coleff, Mr. Peju",male,36.0,0,0,7.5,S
722,722,3,0,"Coleff, Mr. Satio",male,24.0,0,0,7.5,S
723,723,3,0,"Conlon, Mr. Thomas Henry",male,31.0,0,0,7.73,Q
724,724,3,0,"Connaghton, Mr. Michael",male,31.0,0,0,7.75,Q
725,725,3,1,"Connolly, Miss. Kate",female,22.0,0,0,7.75,Q
726,726,3,0,"Connolly, Miss. Kate",female,30.0,0,0,7.63,Q
727,727,3,0,"Connors, Mr. Patrick",male,70.5,0,0,7.75,Q
728,728,3,0,"Cook, Mr. Jacob",male,43.0,0,0,8.05,S
729,729,3,0,"Cor, Mr. Bartol",male,35.0,0,0,7.9,S
730,730,3,0,"Cor, Mr. Ivan",male,27.0,0,0,7.9,S
731,731,3,0,"Cor, Mr. Liudevit",male,19.0,0,0,7.9,S
732,732,3,0,"Corn, Mr. Harry",male,30.0,0,0,8.05,S
733,733,3,1,"Coutts, Master. Eden Leslie ""Neville""",male,9.0,1,1,15.9,S
734,734,3,1,"Coutts, Master. William Loch ""William""",male,3.0,1,1,15.9,S
735,735,3,1,"Coutts, Mrs. William (Winnie ""Minnie"" Treanor)",female,36.0,0,2,15.9,S
736,736,3,0,"Coxon, Mr. Daniel",male,59.0,0,0,7.25,S
737,737,3,0,"Crease, Mr. Ernest James",male,19.0,0,0,8.16,S
738,738,3,1,"Cribb, Miss. Laura Alice",female,17.0,0,1,16.1,S
739,739,3,0,"Cribb, Mr. John Hatfield",male,44.0,0,1,16.1,S
740,740,3,0,"Culumovic, Mr. Jeso",male,17.0,0,0,8.66,S
741,741,3,0,"Daher, Mr. Shedid",male,22.5,0,0,7.23,C
742,742,3,1,"Dahl, Mr. Karl Edwart",male,45.0,0,0,8.05,S
743,743,3,0,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,10.52,S
744,744,3,0,"Dakic, Mr. Branko",male,19.0,0,0,10.17,S
745,745,3,1,"Daly, Miss. Margaret Marcella ""Maggie""",female,30.0,0,0,6.95,Q
746,746,3,1,"Daly, Mr. Eugene Patrick",male,29.0,0,0,7.75,Q
747,747,3,0,"Danbom, Master. Gilbert Sigvard Emanuel",male,0.3333,0,2,14.4,S
748,748,3,0,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,14.4,S
749,749,3,0,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28.0,1,1,14.4,S
750,750,3,0,"Danoff, Mr. Yoto",male,27.0,0,0,7.9,S
751,751,3,0,"Dantcheff, Mr. Ristiu",male,25.0,0,0,7.9,S
752,752,3,0,"Davies, Mr. Alfred J",male,24.0,2,0,24.15,S
753,753,3,0,"Davies, Mr. Evan",male,22.0,0,0,8.05,S
754,754,3,0,"Davies, Mr. John Samuel",male,21.0,2,0,24.15,S
755,755,3,0,"Davies, Mr. Joseph",male,17.0,2,0,8.05,S
756,756,3,0,"Davison, Mr. Thomas Henry",male,29.8811345124283,1,0,16.1,S
757,757,3,1,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,29.8811345124283,1,0,16.1,S
758,758,3,1,"de Messemaeker, Mr. Guillaume Joseph",male,36.5,1,0,17.4,S
759,759,3,1,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,17.4,S
760,760,3,1,"de Mulder, Mr. Theodore",male,30.0,0,0,9.5,S
761,761,3,0,"de Pelsmaeker, Mr. Alfons",male,16.0,0,0,9.5,S
762,762,3,1,"Dean, Master. Bertram Vere",male,1.0,1,2,20.58,S
763,763,3,1,"Dean, Miss. Elizabeth Gladys ""Millvina""",female,0.1667,1,2,20.58,S
764,764,3,0,"Dean, Mr. Bertram Frank",male,26.0,1,2,20.58,S
765,765,3,1,"Dean, Mrs. Bertram (Eva Georgetta Light)",female,33.0,1,2,20.58,S
766,766,3,0,"Delalic, Mr. Redjo",male,25.0,0,0,7.9,S
767,767,3,0,"Demetri, Mr. Marinko",male,29.8811345124283,0,0,7.9,S
768,768,3,0,"Denkoff, Mr. Mitto",male,29.8811345124283,0,0,7.9,S
769,769,3,0,"Dennis, Mr. Samuel",male,22.0,0,0,7.25,S
770,770,3,0,"Dennis, Mr. William",male,36.0,0,0,7.25,S
771,771,3,1,"Devaney, Miss. Margaret Delia",female,19.0,0,0,7.88,Q
772,772,3,0,"Dika, Mr. Mirko",male,17.0,0,0,7.9,S
773,773,3,0,"Dimic, Mr. Jovan",male,42.0,0,0,8.66,S
774,774,3,0,"Dintcheff, Mr. Valtcho",male,43.0,0,0,7.9,S
775,775,3,0,"Doharr, Mr. Tannous",male,29.8811345124283,0,0,7.23,C
776,776,3,0,"Dooley, Mr. Patrick",male,32.0,0,0,7.75,Q
777,777,3,1,"Dorking, Mr. Edward Arthur",male,19.0,0,0,8.05,S
778,778,3,1,"Dowdell, Miss. Elizabeth",female,30.0,0,0,12.48,S
779,779,3,0,"Doyle, Miss. Elizabeth",female,24.0,0,0,7.75,Q
780,780,3,1,"Drapkin, Miss. Jennie",female,23.0,0,0,8.05,S
781,781,3,0,"Drazenoic, Mr. Jozef",male,33.0,0,0,7.9,C
782,782,3,0,"Duane, Mr. Frank",male,65.0,0,0,7.75,Q
783,783,3,1,"Duquemin, Mr. Joseph",male,24.0,0,0,7.55,S
784,784,3,0,"Dyker, Mr. Adolf Fredrik",male,23.0,1,0,13.9,S
785,785,3,1,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",female,22.0,1,0,13.9,S
786,786,3,0,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,7.78,S
787,787,3,0,"Eklund, Mr. Hans Linus",male,16.0,0,0,7.78,S
788,788,3,0,"Ekstrom, Mr. Johan",male,45.0,0,0,6.98,S
789,789,3,0,"Elias, Mr. Dibo",male,29.8811345124283,0,0,7.23,C
790,790,3,0,"Elias, Mr. Joseph",male,39.0,0,2,7.23,C
791,791,3,0,"Elias, Mr. Joseph Jr",male,17.0,1,1,7.23,C
792,792,3,0,"Elias, Mr. Tannous",male,15.0,1,1,7.23,C
793,793,3,0,"Elsbury, Mr. William James",male,47.0,0,0,7.25,S
794,794,3,1,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,12.48,S
795,795,3,0,"Emir, Mr. Farred Chehab",male,29.8811345124283,0,0,7.23,C
796,796,3,0,"Everett, Mr. Thomas James",male,40.5,0,0,15.1,S
797,797,3,0,"Farrell, Mr. James",male,40.5,0,0,7.75,Q
798,798,3,1,"Finoli, Mr. Luigi",male,29.8811345124283,0,0,7.05,S
799,799,3,0,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,7.8,S
800,800,3,0,"Fleming, Miss. Honora",female,29.8811345124283,0,0,7.75,Q
801,801,3,0,"Flynn, Mr. James",male,29.8811345124283,0,0,7.75,Q
802,802,3,0,"Flynn, Mr. John",male,29.8811345124283,0,0,6.95,Q
803,803,3,0,"Foley, Mr. Joseph",male,26.0,0,0,7.88,Q
804,804,3,0,"Foley, Mr. William",male,29.8811345124283,0,0,7.75,Q
805,805,3,1,"Foo, Mr. Choong",male,29.8811345124283,0,0,56.5,S
806,806,3,0,"Ford, Miss. Doolina Margaret ""Daisy""",female,21.0,2,2,34.38,S
807,807,3,0,"Ford, Miss. Robina Maggie ""Ruby""",female,9.0,2,2,34.38,S
808,808,3,0,"Ford, Mr. Arthur",male,29.8811345124283,0,0,8.05,S
809,809,3,0,"Ford, Mr. Edward Watson",male,18.0,2,2,34.38,S
810,810,3,0,"Ford, Mr. William Neal",male,16.0,1,3,34.38,S
811,811,3,0,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,34.38,S
812,812,3,0,"Fox, Mr. Patrick",male,29.8811345124283,0,0,7.75,Q
813,813,3,0,"Franklin, Mr. Charles (Charles Fardon)",male,29.8811345124283,0,0,7.25,S
814,814,3,0,"Gallagher, Mr. Martin",male,25.0,0,0,7.74,Q
815,815,3,0,"Garfirth, Mr. John",male,29.8811345124283,0,0,14.5,S
816,816,3,0,"Gheorgheff, Mr. Stanio",male,29.8811345124283,0,0,7.9,C
817,817,3,0,"Gilinski, Mr. Eliezer",male,22.0,0,0,8.05,S
818,818,3,1,"Gilnagh, Miss. Katherine ""Katie""",female,16.0,0,0,7.73,Q
819,819,3,1,"Glynn, Miss. Mary Agatha",female,29.8811345124283,0,0,7.75,Q
820,820,3,1,"Goldsmith, Master. Frank John William ""Frankie""",male,9.0,0,2,20.53,S
821,821,3,0,"Goldsmith, Mr. Frank John",male,33.0,1,1,20.53,S
822,822,3,0,"Goldsmith, Mr. Nathan",male,41.0,0,0,7.85,S
823,823,3,1,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",female,31.0,1,1,20.53,S
824,824,3,0,"Goncalves, Mr. Manuel Estanslas",male,38.0,0,0,7.05,S
825,825,3,0,"Goodwin, Master. Harold Victor",male,9.0,5,2,46.9,S
826,826,3,0,"Goodwin, Master. Sidney Leonard",male,1.0,5,2,46.9,S
827,827,3,0,"Goodwin, Master. William Frederick",male,11.0,5,2,46.9,S
828,828,3,0,"Goodwin, Miss. Jessie Allis",female,10.0,5,2,46.9,S
829,829,3,0,"Goodwin, Miss. Lillian Amy",female,16.0,5,2,46.9,S
830,830,3,0,"Goodwin, Mr. Charles Edward",male,14.0,5,2,46.9,S
831,831,3,0,"Goodwin, Mr. Charles Frederick",male,40.0,1,6,46.9,S
832,832,3,0,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,43.0,1,6,46.9,S
833,833,3,0,"Green, Mr. George Henry",male,51.0,0,0,8.05,S
834,834,3,0,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8.36,S
835,835,3,0,"Guest, Mr. Robert",male,29.8811345124283,0,0,8.05,S
836,836,3,0,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,9.85,S
837,837,3,0,"Gustafsson, Mr. Anders Vilhelm",male,37.0,2,0,7.93,S
838,838,3,0,"Gustafsson, Mr. Johan Birger",male,28.0,2,0,7.93,S
839,839,3,0,"Gustafsson, Mr. Karl Gideon",male,19.0,0,0,7.78,S
840,840,3,0,"Haas, Miss. Aloisia",female,24.0,0,0,8.85,S
841,841,3,0,"Hagardon, Miss. Kate",female,17.0,0,0,7.73,Q
842,842,3,0,"Hagland, Mr. Ingvald Olai Olsen",male,29.8811345124283,1,0,19.97,S
843,843,3,0,"Hagland, Mr. Konrad Mathias Reiersen",male,29.8811345124283,1,0,19.97,S
844,844,3,0,"Hakkarainen, Mr. Pekka Pietari",male,28.0,1,0,15.85,S
845,845,3,1,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,24.0,1,0,15.85,S
846,846,3,0,"Hampe, Mr. Leon",male,20.0,0,0,9.5,S
847,847,3,0,"Hanna, Mr. Mansour",male,23.5,0,0,7.23,C
848,848,3,0,"Hansen, Mr. Claus Peter",male,41.0,2,0,14.11,S
849,849,3,0,"Hansen, Mr. Henrik Juul",male,26.0,1,0,7.85,S
850,850,3,0,"Hansen, Mr. Henry Damsgaard",male,21.0,0,0,7.85,S
851,851,3,1,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45.0,1,0,14.11,S
852,852,3,0,"Harknett, Miss. Alice Phoebe",female,29.8811345124283,0,0,7.55,S
853,853,3,0,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,7.25,S
854,854,3,0,"Hart, Mr. Henry",male,29.8811345124283,0,0,6.86,Q
855,855,3,0,"Hassan, Mr. Houssein G N",male,11.0,0,0,18.79,C
856,856,3,1,"Healy, Miss. Hanora ""Nora""",female,29.8811345124283,0,0,7.75,Q
857,857,3,1,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,6.98,S
858,858,3,1,"Hee, Mr. Ling",male,29.8811345124283,0,0,56.5,S
859,859,3,0,"Hegarty, Miss. Hanora ""Nora""",female,18.0,0,0,6.75,Q
860,860,3,1,"Heikkinen, Miss. Laina",female,26.0,0,0,7.93,S
861,861,3,0,"Heininen, Miss. Wendla Maria",female,23.0,0,0,7.93,S
862,862,3,1,"Hellstrom, Miss. Hilda Maria",female,22.0,0,0,8.96,S
863,863,3,0,"Hendekovic, Mr. Ignjac",male,28.0,0,0,7.9,S
864,864,3,0,"Henriksson, Miss. Jenny Lovisa",female,28.0,0,0,7.78,S
865,865,3,0,"Henry, Miss. Delia",female,29.8811345124283,0,0,7.75,Q
866,866,3,1,"Hirvonen, Miss. Hildur E",female,2.0,0,1,12.29,S
867,867,3,1,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22.0,1,1,12.29,S
868,868,3,0,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,6.45,S
869,869,3,0,"Holthen, Mr. Johan Martin",male,28.0,0,0,22.53,S
870,870,3,1,"Honkanen, Miss. Eliina",female,27.0,0,0,7.93,S
871,871,3,0,"Horgan, Mr. John",male,29.8811345124283,0,0,7.75,Q
872,872,3,1,"Howard, Miss. May Elizabeth",female,29.8811345124283,0,0,8.05,S
873,873,3,0,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0,0,7.65,S
874,874,3,1,"Hyman, Mr. Abraham",male,29.8811345124283,0,0,7.89,S
875,875,3,0,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,7.23,C
876,876,3,0,"Ilieff, Mr. Ylio",male,29.8811345124283,0,0,7.9,S
877,877,3,0,"Ilmakangas, Miss. Ida Livija",female,27.0,1,0,7.93,S
878,878,3,0,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,7.93,S
879,879,3,0,"Ivanoff, Mr. Kanio",male,29.8811345124283,0,0,7.9,S
880,880,3,1,"Jalsevac, Mr. Ivan",male,29.0,0,0,7.9,C
881,881,3,1,"Jansson, Mr. Carl Olof",male,21.0,0,0,7.8,S
882,882,3,0,"Jardin, Mr. Jose Neto",male,29.8811345124283,0,0,7.05,S
883,883,3,0,"Jensen, Mr. Hans Peder",male,20.0,0,0,7.85,S
884,884,3,0,"Jensen, Mr. Niels Peder",male,48.0,0,0,7.85,S
885,885,3,0,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,7.05,S
886,886,3,1,"Jermyn, Miss. Annie",female,29.8811345124283,0,0,7.75,Q
887,887,3,1,"Johannesen-Bratthammer, Mr. Bernt",male,29.8811345124283,0,0,8.11,S
888,888,3,0,"Johanson, Mr. Jakob Alfred",male,34.0,0,0,6.5,S
889,889,3,1,"Johansson Palmquist, Mr. Oskar Leander",male,26.0,0,0,7.78,S
890,890,3,0,"Johansson, Mr. Erik",male,22.0,0,0,7.8,S
891,891,3,0,"Johansson, Mr. Gustaf Joel",male,33.0,0,0,8.65,S
892,892,3,0,"Johansson, Mr. Karl Johan",male,31.0,0,0,7.78,S
893,893,3,0,"Johansson, Mr. Nils",male,29.0,0,0,7.85,S
894,894,3,1,"Johnson, Master. Harold Theodor",male,4.0,1,1,11.13,S
895,895,3,1,"Johnson, Miss. Eleanor Ileen",female,1.0,1,1,11.13,S
896,896,3,0,"Johnson, Mr. Alfred",male,49.0,0,0,0.0,S
897,897,3,0,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,7.78,S
898,898,3,0,"Johnson, Mr. William Cahoone Jr",male,19.0,0,0,0.0,S
899,899,3,1,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",female,27.0,0,2,11.13,S
900,900,3,0,"Johnston, Master. William Arthur ""Willie""",male,29.8811345124283,1,2,23.45,S
901,901,3,0,"Johnston, Miss. Catherine Helen ""Carrie""",female,29.8811345124283,1,2,23.45,S
902,902,3,0,"Johnston, Mr. Andrew G",male,29.8811345124283,1,2,23.45,S
903,903,3,0,"Johnston, Mrs. Andrew G (Elizabeth ""Lily"" Watson)",female,29.8811345124283,1,2,23.45,S
904,904,3,0,"Jonkoff, Mr. Lalio",male,23.0,0,0,7.9,S
905,905,3,1,"Jonsson, Mr. Carl",male,32.0,0,0,7.85,S
906,906,3,0,"Jonsson, Mr. Nils Hilding",male,27.0,0,0,7.85,S
907,907,3,0,"Jussila, Miss. Katriina",female,20.0,1,0,9.83,S
908,908,3,0,"Jussila, Miss. Mari Aina",female,21.0,1,0,9.83,S
909,909,3,1,"Jussila, Mr. Eiriik",male,32.0,0,0,7.93,S
910,910,3,0,"Kallio, Mr. Nikolai Erland",male,17.0,0,0,7.13,S
911,911,3,0,"Kalvik, Mr. Johannes Halvorsen",male,21.0,0,0,8.43,S
912,912,3,0,"Karaic, Mr. Milan",male,30.0,0,0,7.9,S
913,913,3,1,"Karlsson, Mr. Einar Gervasius",male,21.0,0,0,7.8,S
914,914,3,0,"Karlsson, Mr. Julius Konrad Eugen",male,33.0,0,0,7.85,S
915,915,3,0,"Karlsson, Mr. Nils August",male,22.0,0,0,7.52,S
916,916,3,1,"Karun, Miss. Manca",female,4.0,0,1,13.42,C
917,917,3,1,"Karun, Mr. Franz",male,39.0,0,1,13.42,C
918,918,3,0,"Kassem, Mr. Fared",male,29.8811345124283,0,0,7.23,C
919,919,3,0,"Katavelas, Mr. Vassilios (""Catavelas Vassilios"")",male,18.5,0,0,7.23,C
920,920,3,0,"Keane, Mr. Andrew ""Andy""",male,29.8811345124283,0,0,7.75,Q
921,921,3,0,"Keefe, Mr. Arthur",male,29.8811345124283,0,0,7.25,S
922,922,3,1,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,29.8811345124283,0,0,7.75,Q
923,923,3,1,"Kelly, Miss. Mary",female,29.8811345124283,0,0,7.75,Q
924,924,3,0,"Kelly, Mr. James",male,34.5,0,0,7.83,Q
925,925,3,0,"Kelly, Mr. James",male,44.0,0,0,8.05,S
926,926,3,1,"Kennedy, Mr. John",male,29.8811345124283,0,0,7.75,Q
927,927,3,0,"Khalil, Mr. Betros",male,29.8811345124283,1,0,14.45,C
928,928,3,0,"Khalil, Mrs. Betros (Zahie ""Maria"" Elias)",female,29.8811345124283,1,0,14.45,C
929,929,3,0,"Kiernan, Mr. John",male,29.8811345124283,1,0,7.75,Q
930,930,3,0,"Kiernan, Mr. Philip",male,29.8811345124283,1,0,7.75,Q
931,931,3,0,"Kilgannon, Mr. Thomas J",male,29.8811345124283,0,0,7.74,Q
932,932,3,0,"Kink, Miss. Maria",female,22.0,2,0,8.66,S
933,933,3,0,"Kink, Mr. Vincenz",male,26.0,2,0,8.66,S
934,934,3,1,"Kink-Heilmann, Miss. Luise Gretchen",female,4.0,0,2,22.03,S
935,935,3,1,"Kink-Heilmann, Mr. Anton",male,29.0,3,1,22.03,S
936,936,3,1,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",female,26.0,1,1,22.03,S
937,937,3,0,"Klasen, Miss. Gertrud Emilia",female,1.0,1,1,12.18,S
938,938,3,0,"Klasen, Mr. Klas Albin",male,18.0,1,1,7.85,S
939,939,3,0,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",female,36.0,0,2,12.18,S
940,940,3,0,"Kraeff, Mr. Theodor",male,29.8811345124283,0,0,7.9,C
941,941,3,1,"Krekorian, Mr. Neshan",male,25.0,0,0,7.23,C
942,942,3,0,"Lahoud, Mr. Sarkis",male,29.8811345124283,0,0,7.23,C
943,943,3,0,"Laitinen, Miss. Kristina Sofia",female,37.0,0,0,9.59,S
944,944,3,0,"Laleff, Mr. Kristo",male,29.8811345124283,0,0,7.9,S
945,945,3,1,"Lam, Mr. Ali",male,29.8811345124283,0,0,56.5,S
946,946,3,0,"Lam, Mr. Len",male,29.8811345124283,0,0,56.5,S
947,947,3,1,"Landergren, Miss. Aurora Adelia",female,22.0,0,0,7.25,S
948,948,3,0,"Lane, Mr. Patrick",male,29.8811345124283,0,0,7.75,Q
949,949,3,1,"Lang, Mr. Fang",male,26.0,0,0,56.5,S
950,950,3,0,"Larsson, Mr. August Viktor",male,29.0,0,0,9.48,S
951,951,3,0,"Larsson, Mr. Bengt Edvin",male,29.0,0,0,7.78,S
952,952,3,0,"Larsson-Rondberg, Mr. Edvard A",male,22.0,0,0,7.78,S
953,953,3,1,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,7.23,C
954,954,3,0,"Lefebre, Master. Henry Forbes",male,29.8811345124283,3,1,25.47,S
955,955,3,0,"Lefebre, Miss. Ida",female,29.8811345124283,3,1,25.47,S
956,956,3,0,"Lefebre, Miss. Jeannie",female,29.8811345124283,3,1,25.47,S
